segment_id,reference,prediction_raw,prediction_norm,error,lossy,lossy_label,type2,recording_type,gender,gender_label,agegrp,age_group,reference_norm,wer,cer,kr,ped,reference_phonemes,prediction_phonemes,sem,ref_len,pred_len,is_empty_prediction
L_SD_F4_MS021_01_00050,pagrindinis yra odos dūrio mėginio tyrimas ir kiti trys yra pagalbiniai tai kraujo tyrimas bendras imunoglobulinas e ir nosies sekreto tyrimas apie kurį plačiau ir kalbėsiu," Ir pagrindinis yra olaus dūro mėginio tyrimas ir kiti trys yra pagalbiniai, tai kraujo tyrimas, bendras imilabogalinas E ir nosio sekreto tyrimas, apie kurį plačiau ir kalbėsime.",ir pagrindinis yra olaus dūro mėginio tyrimas ir kiti trys yra pagalbiniai tai kraujo tyrimas bendras imilabogalinas e ir nosio sekreto tyrimas apie kurį plačiau ir kalbėsime,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,pagrindinis yra odos dūrio mėginio tyrimas ir kiti trys yra pagalbiniai tai kraujo tyrimas bendras imunoglobulinas e ir nosies sekreto tyrimas apie kurį plačiau ir kalbėsiu,0.23076923076923078,0.10465116279069768,0.75,0.10267857142857142,pɐɡʲrʲɪnʲdʲɪnʲɪs iːrɐ oːdoːs duːrʲoː˖ mʲeːɡʲɪnʲoː˖ tʲiːrʲɪmɐs ɪr kʲɪtʲɪ tʲrʲiːs iːrɐ pɐɡɐlʲbʲɪnʲɛɪ tɐɪ krɐʊjoː tʲiːrʲɪmɐs bʲɛndrɐs ɪmʊnoːɡɫoːbʊlʲɪnɐs ɛ ɪr noːsʲiɛs sʲɛkʲrʲɛtoː tʲiːrʲɪmɐs ɐpʲiɛ kʊrʲiː pɫɐt͡ɕɛʊ ɪr kɐlʲbʲeːsʲʊ˖,ɪr pɐɡʲrʲɪnʲdʲɪnʲɪs iːrɐ oːɫɐʊs duːroː mʲeːɡʲɪnʲoː˖ tʲiːrʲɪmɐs ɪr kʲɪtʲɪ tʲrʲiːs iːrɐ pɐɡɐlʲbʲɪnʲɛɪ tɐɪ krɐʊjoː tʲiːrʲɪmɐs bʲɛndrɐs ɪmʲɪɫɐboːɡɐlʲɪnɐs ɛ ɪr noːsʲoː˖ sʲɛkʲrʲɛtoː tʲiːrʲɪmɐs ɐpʲiɛ kʊrʲiː pɫɐt͡ɕɛʊ ɪr kɐlʲbʲeːsʲɪmʲɛ,0.83110595,172,174,0
L_SD_F4_MS021_01_00054,ir mano uždaviniai, Ir mano uždaviniai.,ir mano uždaviniai,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,ir mano uždaviniai,0.0,0.0,1.0,0.0,ɪr mɐnoː ʊʒdɐvʲɪnʲɛɪ,ɪr mɐnoː ʊʒdɐvʲɪnʲɛɪ,1.0,18,18,0
L_SD_F4_MS021_01_00055,tris aš juos išsikėliau tai buvo," Jūs ašsigėliau, tai buvo",jūs ašsigėliau tai buvo,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tris aš juos išsikėliau tai buvo,0.6666666666666666,0.375,0.0,0.3333333333333333,tʲrʲɪs ɐʃ juɔs ɪɕsʲɪkʲeːlʲɪɐʊ tɐɪ bʊvoː,juːs ɐɕsʲɪɡʲeːlʲɪɐʊ tɐɪ bʊvoː,0.56497645,32,23,0
L_SD_F4_MS021_01_00056,išanalizuoti mokslinę literatūrą ir palyginti į mokslininkų gautus rezultatus su mano tyrimo gautais rezultatais, išanalizuoti mokslinę literatūrą ir palyginti į mokslininkų gautus rezultatus su mano tyrimo gautais rezultatais.,išanalizuoti mokslinę literatūrą ir palyginti į mokslininkų gautus rezultatus su mano tyrimo gautais rezultatais,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,išanalizuoti mokslinę literatūrą ir palyginti į mokslininkų gautus rezultatus su mano tyrimo gautais rezultatais,0.0,0.0,1.0,0.0,ɪʃɐnɐlʲɪzuɔtʲɪ moːkslʲɪnʲæː lʲɪtʲɛrɐtuːraː ɪr pɐlʲiːɡʲɪnʲtʲɪ iː moːkslʲɪnʲɪŋkuː ɡɐʊtʊs rʲɛzʊɫtɐtʊs sʊ mɐnoː tʲiːrʲɪmoː ɡɐʊtɐɪs rʲɛzʊɫtɐtɐɪs,ɪʃɐnɐlʲɪzuɔtʲɪ moːkslʲɪnʲæː lʲɪtʲɛrɐtuːraː ɪr pɐlʲiːɡʲɪnʲtʲɪ iː moːkslʲɪnʲɪŋkuː ɡɐʊtʊs rʲɛzʊɫtɐtʊs sʊ mɐnoː tʲiːrʲɪmoː ɡɐʊtɐɪs rʲɛzʊɫtɐtɐɪs,0.99999994,112,112,0
L_SD_F4_MS021_01_00059,išnagrinėti nosies sekreto tyrimo ryšį su kitais pagalbiniais alerginiam rinitui diagnozuoti reikalingais tyrimais ištirti," išnagrinėti nosio sekreto tyrimo ryšį su kitais pagalbiniais alerginėms, reikalingais tyrimais,",išnagrinėti nosio sekreto tyrimo ryšį su kitais pagalbiniais alerginėms reikalingais tyrimais,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,išnagrinėti nosies sekreto tyrimo ryšį su kitais pagalbiniais alerginiam rinitui diagnozuoti reikalingais tyrimais ištirti,0.35714285714285715,0.26229508196721313,0.75,0.2468354430379747,ɪʃnɐɡʲrʲɪnʲeːtʲɪ noːsʲiɛs sʲɛkʲrʲɛtoː tʲiːrʲɪmoː rʲiːɕiː sʊ kʲɪtɐɪs pɐɡɐlʲbʲɪnʲɛɪs ɐlʲɛrʲɡʲɪnʲɛm rʲɪnʲɪtʊɪ dʲɛɡnoːzuɔtʲɪ rʲɛɪkɐlʲɪŋɡɐɪs tʲiːrʲɪmɐɪs ɪɕtʲɪrʲtʲɪ,ɪʃnɐɡʲrʲɪnʲeːtʲɪ noːsʲoː˖ sʲɛkʲrʲɛtoː tʲiːrʲɪmoː rʲiːɕiː sʊ kʲɪtɐɪs pɐɡɐlʲbʲɪnʲɛɪs ɐlʲɛrʲɡʲɪnʲeːms rʲɛɪkɐlʲɪŋɡɐɪs tʲiːrʲɪmɐɪs,0.9144769,122,93,0
L_SD_F4_MS021_01_00061,pagrindinio tozūro mėginio tyrimo ryšį su nosies sekreto tyrimu ir pagrįsti paveldimumo ryšį su nosies sekreto tyrimu, Pagrindinė – tos daurameginio tyrimo ryšys su nosė sekretą tyrimu ir pagrįsti paveldimumo ryšys su nosė sekretą tyrimu.,pagrindinė tos daurameginio tyrimo ryšys su nosė sekretą tyrimu ir pagrįsti paveldimumo ryšys su nosė sekretą tyrimu,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,pagrindinio tozūro mėginio tyrimo ryšį su nosies sekreto tyrimu ir pagrįsti paveldimumo ryšį su nosies sekreto tyrimu,0.5294117647058824,0.18803418803418803,0.25,0.125,pɐɡʲrʲɪnʲdʲɪnʲoː˖ toːzuːroː mʲeːɡʲɪnʲoː˖ tʲiːrʲɪmoː rʲiːɕiː sʊ noːsʲiɛs sʲɛkʲrʲɛtoː tʲiːrʲɪmʊ ɪr pɐɡʲrʲiːsʲtʲɪ pɐvʲɛlʲdʲɪmʊmoː rʲiːɕiː sʊ noːsʲiɛs sʲɛkʲrʲɛtoː tʲiːrʲɪmʊ,pɐɡʲrʲɪnʲdʲɪnʲeː toːs dɐʊrɐmʲɛɡʲɪnʲoː˖ tʲiːrʲɪmoː rʲiːɕiːs sʊ noːsʲeː sʲɛkʲrʲɛtaː tʲiːrʲɪmʊ ɪr pɐɡʲrʲiːsʲtʲɪ pɐvʲɛlʲdʲɪmʊmoː rʲiːɕiːs sʊ noːsʲeː sʲɛkʲrʲɛtaː tʲiːrʲɪmʊ,0.89347327,117,116,0
L_SD_F4_MS021_01_00063,tyrimo eiga tai iš pradžių alergologijos centre iš aler alergologijos centro vedėjos gavau dešimt jos tirtų ir gydytų pacientų nuasmenintus duomenis," Tirmąjį ga, tai iš pradžių alergologijos centrą, iš alergologijos centrą gaidėjos gau dešimtios startų ir gydytų pacientų nuo asmenintus tuomenės.",tirmąjį ga tai iš pradžių alergologijos centrą iš alergologijos centrą gaidėjos gau dešimtios startų ir gydytų pacientų nuo asmenintus tuomenės,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tyrimo eiga tai iš pradžių alergologijos centre iš aler alergologijos centro vedėjos gavau dešimt jos tirtų ir gydytų pacientų nuasmenintus duomenis,0.6190476190476191,0.17567567567567569,0.25,0.1919191919191919,tʲiːrʲɪmoː ɛɪɡɐ tɐɪ ɪʃ prɐd͡ʒʲuː˖ ɐlʲɛrɡoːɫoːɡʲɪjoːs t͡sʲɛnʲtʲrʲɛ ɪʃ ɐlʲɛr ɐlʲɛrɡoːɫoːɡʲɪjoːs t͡sʲɛntroː vʲɛdʲeːjoːs ɡɐvɐʊ dʲɛɕɪmt joːs tʲɪrtuː ɪr ɡʲiːdʲiːtuː pɐt͡sʲiɛntuː nʊɐsʲmʲɛnʲɪntʊs duɔmʲɛnʲɪs,tʲɪrmaːjiː ɡɐ tɐɪ ɪʃ prɐd͡ʒʲuː˖ ɐlʲɛrɡoːɫoːɡʲɪjoːs t͡sʲɛntraː ɪʃ ɐlʲɛrɡoːɫoːɡʲɪjoːs t͡sʲɛntraː ɡɐɪdʲeːjoːs ɡɐʊ dʲɛɕɪmʲtʲoː˖s stɐrtuː ɪr ɡʲiːdʲiːtuː pɐt͡sʲiɛntuː nuɔ ɐsʲmʲɛnʲɪntʊs tuɔmʲɛnʲeːs,0.8517612,148,143,0
L_SD_F4_MS021_01_00064,jie buvo paimti iš ambulatorinės kortelės ir tai yra, jie buvo paimti iš ambulatorinės kortelės ir tai yra,jie buvo paimti iš ambulatorinės kortelės ir tai yra,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,jie buvo paimti iš ambulatorinės kortelės ir tai yra,0.0,0.0,1.0,0.0,jiɛ bʊvoː pɐɪmʲtʲɪ ɪʃ ɐmbʊɫɐtoːrʲɪnʲeːs koːrʲtʲɛlʲeːs ɪr tɐɪ iːrɐ,jiɛ bʊvoː pɐɪmʲtʲɪ ɪʃ ɐmbʊɫɐtoːrʲɪnʲeːs koːrʲtʲɛlʲeːs ɪr tɐɪ iːrɐ,1.0,52,52,0
L_SD_F4_MS021_01_00065,paciento gimimo metai lytis kraujo tyrimo rezultatas o sekreto tyrimo rezultatas imunoglobulino a tyrimo rezultatas alergenų skaičius ir paveldėjimas," Paciento gimimo metai lėtas kriojo tyrimo rezultatas, ososekreto tyrimo rezultatas, neglabarniaja tyrimo rezultatas, alergenų skaičius ir paveldėjimais.",paciento gimimo metai lėtas kriojo tyrimo rezultatas ososekreto tyrimo rezultatas neglabarniaja tyrimo rezultatas alergenų skaičius ir paveldėjimais,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,paciento gimimo metai lytis kraujo tyrimo rezultatas o sekreto tyrimo rezultatas imunoglobulino a tyrimo rezultatas alergenų skaičius ir paveldėjimas,0.3684210526315789,0.12080536912751678,0.625,0.1282051282051282,pɐt͡sʲiɛntoː ɡʲɪmʲɪmoː mʲɛtɐɪ lʲiːtʲɪs krɐʊjoː tʲiːrʲɪmoː rʲɛzʊɫtɐtɐs oː sʲɛkʲrʲɛtoː tʲiːrʲɪmoː rʲɛzʊɫtɐtɐs ɪmʊnoːɡɫoːbʊlʲɪnoː ɐ tʲiːrʲɪmoː rʲɛzʊɫtɐtɐs ɐlʲɛrʲɡʲɛnuː skɐɪt͡ɕʊ˖s ɪr pɐvʲɛlʲdʲeːjɪmɐs,pɐt͡sʲiɛntoː ɡʲɪmʲɪmoː mʲɛtɐɪ lʲeːtɐs kʲrʲoː˖joː tʲiːrʲɪmoː rʲɛzʊɫtɐtɐs oːsoːsʲɛkʲrʲɛtoː tʲiːrʲɪmoː rʲɛzʊɫtɐtɐs nʲɛɡɫɐbɐrʲnʲɛjɐ tʲiːrʲɪmoː rʲɛzʊɫtɐtɐs ɐlʲɛrʲɡʲɛnuː skɐɪt͡ɕʊ˖s ɪr pɐvʲɛlʲdʲeːjɪmɐɪs,0.81219065,149,148,0
L_SD_F4_MS021_01_00068,tai ištyriau devyniasdešimties pacientų nosies sekreto tepinėlius tai yra suskaičiavau zonofilus procentais," Tai ištyriu 90 pacientų nuosiai sekreto tepinėlius, tai yra suskaičiavau euzinofilus procentais.",tai ištyriu 90 pacientų nuosiai sekreto tepinėlius tai yra suskaičiavau euzinofilus procentais,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tai ištyriau devyniasdešimties pacientų nosies sekreto tepinėlius tai yra suskaičiavau zonofilus procentais,0.3333333333333333,0.22429906542056074,0.5,0.24285714285714285,tɐɪ ɪɕtʲiːrʲɛʊ dʲɛvʲiːnʲɛsʲdʲɛɕɪmʲtʲiɛs pɐt͡sʲiɛntuː noːsʲiɛs sʲɛkʲrʲɛtoː tʲɛpʲɪnʲeːlʲɪʊs tɐɪ iːrɐ sʊskɐɪt͡ɕɛvɐʊ zoːnoːfʲɪɫʊs proːt͡sʲɛntɐɪs,tɐɪ ɪɕtʲiːrʲʊ˖ 90 pɐt͡sʲiɛntuː nuɔsʲɛɪ sʲɛkʲrʲɛtoː tʲɛpʲɪnʲeːlʲɪʊs tɐɪ iːrɐ sʊskɐɪt͡ɕɛvɐʊ ɛʊʑɪnoːfʲɪɫʊs proːt͡sʲɛntɐɪs,0.80056447,107,94,0
L_SD_F4_MS021_01_00070,dabar pats nosies sekreto tyrimas kaip jisai buvo atliktas pakalbėsiu," Dabar pats nuosiu sekreto tyrimas, kai visi buvo atliktas, pakalbėsiu.",dabar pats nuosiu sekreto tyrimas kai visi buvo atliktas pakalbėsiu,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,dabar pats nosies sekreto tyrimas kaip jisai buvo atliktas pakalbėsiu,0.3,0.08695652173913043,0.625,0.10714285714285714,dɐbɐr pɐts noːsʲiɛs sʲɛkʲrʲɛtoː tʲiːrʲɪmɐs kɐɪp jɪsɐɪ bʊvoː ɐtlʲɪktɐs pɐkɐlʲbʲeːsʲʊ˖,dɐbɐr pɐts nuɔsʲʊ˖ sʲɛkʲrʲɛtoː tʲiːrʲɪmɐs kɐɪ vʲɪsʲɪ bʊvoː ɐtlʲɪktɐs pɐkɐlʲbʲeːsʲʊ˖,0.85990226,69,67,0
L_SD_F4_MS021_01_00071,kokias darbo priemones ir medžiagas naudojau mikroskopą stovą tepinėliams dažymo vonelę fiksažą dažus," kokias darbo priemonės ir medžiagas naudojau, tai mikroskopą, stovą tepinėliams, dažymą vanelę, fiksažą, daršrus.",kokias darbo priemonės ir medžiagas naudojau tai mikroskopą stovą tepinėliams dažymą vanelę fiksažą daršrus,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,kokias darbo priemones ir medžiagas naudojau mikroskopą stovą tepinėliams dažymo vonelę fiksažą dažus,0.38461538461538464,0.09900990099009901,0.875,0.09230769230769231,koːkʲɛs dɐrboː pʲrʲiɛmoːnʲɛs ɪr mʲɛd͡ʒʲɛɡɐs nɐʊdoːjɐʊ mʲɪkroːskoːpaː stoːvaː tʲɛpʲɪnʲeːlʲɪɐms dɐʒʲiːmoː voːnʲɛlʲæː fʲɪksɐʒaː dɐʒʊs,koːkʲɛs dɐrboː pʲrʲiɛmoːnʲeːs ɪr mʲɛd͡ʒʲɛɡɐs nɐʊdoːjɐʊ tɐɪ mʲɪkroːskoːpaː stoːvaː tʲɛpʲɪnʲeːlʲɪɐms dɐʒʲiːmaː vɐnʲɛlʲæː fʲɪksɐʒaː dɐrʃrʊs,0.9267733,101,107,0
L_SD_F4_MS021_01_00074,taip pat objektyvinius stiklelius ir nuasmenintą paciento nosies sekretą, taip pat objektyvinius tiklėlius ir nusmeninta pacientų nusijusią kreatą.,taip pat objektyvinius tiklėlius ir nusmeninta pacientų nusijusią kreatą,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,taip pat objektyvinius stiklelius ir nuasmenintą paciento nosies sekretą,0.5555555555555556,0.16666666666666666,0.2857142857142857,0.18556701030927836,tɐɪp pɐt oːbʲjɛkʲtʲiːvʲɪnʲʊ˖s sʲtʲɪklʲɛlʲɪʊs ɪr nʊɐsʲmʲɛnʲɪntaː pɐt͡sʲiɛntoː noːsʲiɛs sʲɛkʲrʲɛtaː,tɐɪp pɐt oːbʲjɛkʲtʲiːvʲɪnʲʊ˖s tʲɪklʲeːlʲɪʊs ɪr nʊsʲmʲɛnʲɪntɐ pɐt͡sʲiɛntuː nʊsʲɪjʊsʲæː˖ kʲrʲɛtaː,0.7469065,72,72,0
L_SD_F4_MS021_01_00076,tai čia matome, tai čia matome,tai čia matome,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tai čia matome,0.0,0.0,1.0,0.0,tɐɪ t͡ɕɛ mɐtoːmʲɛ,tɐɪ t͡ɕɛ mɐtoːmʲɛ,1.0000001,14,14,0
L_SD_F4_MS021_01_00077,nosies sekreto tepinėlius pacientų," nuosias sekreto tapinėlios pacientų,",nuosias sekreto tapinėlios pacientų,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,nosies sekreto tepinėlius pacientų,0.5,0.11764705882352941,0.5,0.14285714285714285,noːsʲiɛs sʲɛkʲrʲɛtoː tʲɛpʲɪnʲeːlʲɪʊs pɐt͡sʲiɛntuː,nuɔsʲɛs sʲɛkʲrʲɛtoː tɐpʲɪnʲeːlʲɪoːs pɐt͡sʲiɛntuː,0.91296,34,35,0
L_SD_F4_MS021_01_00079,ir jie yra gydytojų užkoduoti tam tikru raidžių ir skaičių kodu, Ir jie yra gydytojų užkoduoti tam tikru raidžiu ir skaičiu kodu.,ir jie yra gydytojų užkoduoti tam tikru raidžiu ir skaičiu kodu,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,ir jie yra gydytojų užkoduoti tam tikru raidžių ir skaičių kodu,0.18181818181818182,0.031746031746031744,0.6666666666666666,0.05,ɪr jiɛ iːrɐ ɡʲiːdʲiːtoːjuː ʊʒkoːduɔtʲɪ tɐm tʲɪkrʊ rɐɪd͡ʒʲuː˖ ɪr skɐɪt͡ɕuː˖ koːdʊ,ɪr jiɛ iːrɐ ɡʲiːdʲiːtoːjuː ʊʒkoːduɔtʲɪ tɐm tʲɪkrʊ rɐɪd͡ʒʲʊ˖ ɪr skɐɪt͡ɕʊ˖ koːdʊ,0.9795722,63,63,0
L_SD_F4_MS021_01_00080,tik atnešti jie yra paliekami parai džiūti," Tik atnešti, jie yra paliekame paraidžiūti.",tik atnešti jie yra paliekame paraidžiūti,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tik atnešti jie yra paliekami parai džiūti,0.42857142857142855,0.047619047619047616,0.25,0.03773584905660377,tʲɪk ɐtʲnʲɛɕtʲɪ jiɛ iːrɐ pɐlʲiɛkɐmʲɪ pɐrɐɪ d͡ʒʲuː˖tʲɪ,tʲɪk ɐtʲnʲɛɕtʲɪ jiɛ iːrɐ pɐlʲiɛkɐmʲɛ pɐrɐɪd͡ʒʲuː˖tʲɪ,0.8360194,42,41,0
L_SD_F4_MS021_01_00081,tada, Tada!,tada,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tada,0.0,0.0,1.0,0.0,tɐdɐ,tɐdɐ,0.9999999,4,4,0
L_SD_F4_MS021_01_00082,vėliau paėmiau kitą dieną jau paėmiau dažymo vonelę į ją sudėjau tepinėlius įmerkiau į fiksažą tai yra meigerio mildo dažus ten palaikiau apie tris minutes," Vėliau kitą dieną paėmiau dažymą vanelį, ją sudėjau tepinelius, įmerkiau į fiksažą, tai yra Maygroun valdo dažus, ten palikiau apie 3 min.",vėliau kitą dieną paėmiau dažymą vanelį ją sudėjau tepinelius įmerkiau į fiksažą tai yra maygroun valdo dažus ten palikiau apie 3 min,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,vėliau paėmiau kitą dieną jau paėmiau dažymo vonelę į ją sudėjau tepinėlius įmerkiau į fiksažą tai yra meigerio mildo dažus ten palaikiau apie tris minutes,0.44,0.21935483870967742,0.625,0.22613065326633167,vʲeːlʲɪɐʊ pɐeːmʲɛʊ kʲɪtaː dʲiɛnaː jɐʊ pɐeːmʲɛʊ dɐʒʲiːmoː voːnʲɛlʲæː iː jaː sʊdʲeːjɐʊ tʲɛpʲɪnʲeːlʲɪʊs iːmʲɛrʲkʲɛʊ iː fʲɪksɐʒaː tɐɪ iːrɐ mʲɛɪɡʲɛrʲoː˖ mʲɪɫdoː dɐʒʊs tʲɛn pɐɫɐɪkʲɛʊ ɐpʲiɛ tʲrʲɪs mʲɪnʊtʲɛs,vʲeːlʲɪɐʊ kʲɪtaː dʲiɛnaː pɐeːmʲɛʊ dɐʒʲiːmaː vɐnʲɛlʲiː jaː sʊdʲeːjɐʊ tʲɛpʲɪnʲɛlʲɪʊs iːmʲɛrʲkʲɛʊ iː fʲɪksɐʒaː tɐɪ iːrɐ mɐiːɡroːʊn vɐɫdoː dɐʒʊs tʲɛn pɐlʲɪkʲɛʊ ɐpʲiɛ 3 mʲɪn,0.8907722,155,133,0
L_SD_F4_MS021_01_00086,tada ištraukiau nuploviau po vandentiekio vandeniu, tada ištrauką nuplauvo po vanden tik vandeniu.,tada ištrauką nuplauvo po vanden tik vandeniu,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tada ištraukiau nuploviau po vandentiekio vandeniu,0.6666666666666666,0.24,0.4,0.2459016393442623,tɐdɐ ɪʃtrɐʊkʲɛʊ nʊpɫoːvʲɛʊ poː vɐnʲdʲɛnʲtʲiɛkʲoː˖ vɐnʲdʲɛnʲʊ˖,tɐdɐ ɪʃtrɐʊkaː nʊpɫɐʊvoː poː vɐnʲdʲɛn tʲɪk vɐnʲdʲɛnʲʊ˖,0.70476353,50,45,0
L_SD_F4_MS021_01_00087,ir palikau džiūti, ir palikau džiūti.,ir palikau džiūti,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,ir palikau džiūti,0.0,0.0,1.0,0.0,ɪr pɐlʲɪkɐʊ d͡ʒʲuː˖tʲɪ,ɪr pɐlʲɪkɐʊ d͡ʒʲuː˖tʲɪ,1.0000002,17,17,0
L_SD_F4_MS021_01_00088,įmerkiau į romanovskio gimzos dažus, įmerkiau į Romanoskio gemesus dažus.,įmerkiau į romanoskio gemesus dažus,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,įmerkiau į romanovskio gimzos dažus,0.4,0.14285714285714285,0.5,0.13043478260869565,iːmʲɛrʲkʲɛʊ iː roːmɐnoːwsʲkʲoː˖ ɡʲɪmzoːs dɐʒʊs,iːmʲɛrʲkʲɛʊ iː roːmɐnoːsʲkʲoː˖ ɡʲɛmʲɛsʊs dɐʒʊs,0.95101404,35,35,0
L_SD_F4_MS021_01_00089,palaikiau aštuonias dešimt minučių," palikėjau 80 minučių,",palikėjau 80 minučių,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,palaikiau aštuonias dešimt minučių,0.75,0.5294117647058824,0.25,0.5128205128205128,pɐɫɐɪkʲɛʊ ɐʃtuɔnʲɛs dʲɛɕɪmt mʲɪnʊt͡ɕuː˖,pɐlʲɪkʲeːjɐʊ 80 mʲɪnʊt͡ɕuː˖,0.6620827,34,20,0
L_SD_F4_MS021_01_00090,ištraukiau ir palikau džiūti tai čia matome jau nudažytus ir išdžiūvusius tepinėlius taip pat," ištraukiau ir palikau džiūti. Tai čia matome dažytus ir žiausius tapinerius, taip pat",ištraukiau ir palikau džiūti tai čia matome dažytus ir žiausius tapinerius taip pat,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,ištraukiau ir palikau džiūti tai čia matome jau nudažytus ir išdžiūvusius tepinėlius taip pat,0.2857142857142857,0.15053763440860216,0.625,0.1875,ɪʃtrɐʊkʲɛʊ ɪr pɐlʲɪkɐʊ d͡ʒʲuː˖tʲɪ tɐɪ t͡ɕɛ mɐtoːmʲɛ jɐʊ nʊdɐʒʲiːtʊs ɪr ɪɕd͡ʒʲuː˖vʊsʲʊ˖s tʲɛpʲɪnʲeːlʲɪʊs tɐɪp pɐt,ɪʃtrɐʊkʲɛʊ ɪr pɐlʲɪkɐʊ d͡ʒʲuː˖tʲɪ tɐɪ t͡ɕɛ mɐtoːmʲɛ dɐʒʲiːtʊs ɪr ʒʲɛʊsʲʊ˖s tɐpʲɪnʲɛrʲʊ˖s tɐɪp pɐt,0.8968078,93,83,0
L_SD_F4_MS021_01_00092,šone yra kodai surašyti ir, šanėra kodės rešyt ir,šanėra kodės rešyt ir,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,šone yra kodai surašyti ir,0.8,0.38461538461538464,0.0,0.40625,ʃoːnʲɛ iːrɐ koːdɐɪ sʊrɐɕiːtʲɪ ɪr,ʃɐnʲeːrɐ koːdʲeːs rʲɛɕiːt ɪr,0.8196375,26,21,0
L_SD_F4_MS021_01_00094,tuos kodus būtent ir susirašiau lape eilės tvarka taigi," Tos kodus būtent ir susirašiau lapę eilės tvarka,",tos kodus būtent ir susirašiau lapę eilės tvarka,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,tuos kodus būtent ir susirašiau lape eilės tvarka taigi,0.3333333333333333,0.14545454545454545,0.625,0.1774193548387097,tuɔs koːdʊs buːtʲɛnt ɪr sʊsʲɪrɐɕɛʊ ɫɐpʲɛ ɛɪlʲeːs tvɐrkɐ tɐɪɡʲɪ,toːs koːdʊs buːtʲɛnt ɪr sʊsʲɪrɐɕɛʊ ɫɐpʲæː ɛɪlʲeːs tvɐrkɐ,0.97830987,55,48,0
L_SD_F4_MS021_01_00095,toliau, Toliau...,toliau,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,toliau,0.0,0.0,1.0,0.0,toːlʲɪɐʊ,toːlʲɪɐʊ,0.9999999,6,6,0
L_SD_F4_MS021_01_00096,pradėjau mikroskopuoti tai," pradėjome prasvapuoti, tai",pradėjome prasvapuoti tai,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,pradėjau mikroskopuoti tai,0.6666666666666666,0.34615384615384615,0.0,0.34375,prɐdʲeːjɐʊ mʲɪkroːskoːpuɔtʲɪ tɐɪ,prɐdʲeːjoːmʲɛ prɐsvɐpuɔtʲɪ tɐɪ,0.57144284,26,25,0
L_SD_F4_MS021_01_00097,naudojau mersinį aliejų tam kad vaizdas būtų ryškesnis," Naudoju mersinėlėjai, kad vaizdas būtų ryškesnės.",naudoju mersinėlėjai kad vaizdas būtų ryškesnės,,L,Lossy,SD,Spontaneous-Dictaphone,F,Female,4,26–60,naudojau mersinį aliejų tam kad vaizdas būtų ryškesnis,0.625,0.2037037037037037,0.3333333333333333,0.18840579710144928,nɐʊdoːjɐʊ mʲɛrʲsʲɪnʲiː ɐlʲiɛjuː tɐm kɐd vɐɪzdɐs buːtuː rʲiːɕkʲɛsʲnʲɪs,nɐʊdoːjʊ mʲɛrʲsʲɪnʲeːlʲeːjɐɪ kɐd vɐɪzdɐs buːtuː rʲiːɕkʲɛsʲnʲeːs,0.67952335,54,47,0
